title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking
1 BHK Apartment for Sale in Powai Mumbai,₹2 Cr,380 sqft,https://www.magicbricks.com/hiranandani-highland-powai-mumbai-pdpid-4d4235333139313139,1,27,2025-08-10 19:37:49.373773,Updated 15 hours ago,2025-08-10 04:37:49.372783,2,,1 BHK,Semi-Furnished,11 out of 22,,Hiranandani Highland,Ready to Move,West,,Freehold,Resale,Main Road
2 BHK Apartment for Sale in Bhandup West Mumbai,₹1.75 Cr,500 sqft,https://www.magicbricks.com/rustomjee-bella-bhandup-west-mumbai-pdpid-4d4235323735393035,1,30,2025-08-10 19:37:49.377577,Updated 15 hours ago,2025-08-10 04:37:49.375435,2,,2 BHK,Unfurnished,19 out of 22,,Rustomjee Bella,Ready to Move,West,,Freehold,Resale,"Pool, Main Road"
2 BHK Apartment for Sale in Mira Road Area Mumbai,₹95 Lac,555 sqft,https://www.magicbricks.com/man-opus-mira-road-mumbai-pdpid-4d4235303030373035,2,5,2025-08-10 19:37:55.867377,Updated 14 hours ago,2025-08-10 05:37:55.866322,2,1,2 BHK,Unfurnished,22 out of 23,,Man Opus,Ready to Move,North - East,,Freehold,Resale,Main Road
1 BHK Apartment for Sale in Vile Parle East Mumbai,₹1.50 Cr,555 sqft,https://www.magicbricks.com/galaxy-pinnacle-vile-parle-east-mumbai-pdpid-4d4235303638363030,2,6,2025-08-10 19:37:55.868806,Updated 14 hours ago,2025-08-10 05:37:55.867901,1,1,1 BHK,Semi-Furnished,11 out of 11,,Galaxy Pinnacle,Ready to Move,West,1 Open,,Resale,
1 BHK Apartment for Sale in Kurla East Mumbai,₹1.25 Cr,481 sqft,https://www.magicbricks.com/shree-krishna-eastern-winds-kurla-east-mumbai-pdpid-4d4235303733383036,2,8,2025-08-10 19:37:55.870911,Updated 14 hours ago,2025-08-10 05:37:55.869925,2,,1 BHK,Unfurnished,1 out of 12,,Shree Krishna Eastern Winds,Ready to Move,East,,Co-operative Society,Resale,"Garden/Park, Main Road"
1 BHK Apartment for Sale in Dahisar East Mumbai,₹90 Lac,432 sqft,https://www.magicbricks.com/krishna-vatika-chs-dahisar-east-mumbai-pdpid-4d4235303530303231,2,9,2025-08-10 19:37:55.872500,Updated 14 hours ago,2025-08-10 05:37:55.871476,2,1,1 BHK,Semi-Furnished,6 out of 7,,Krishna Vatika CHS,Ready to Move,East,,Freehold,Resale,"Garden/Park, Main Road"
1 BHK Apartment for Sale in Andheri East Mumbai,₹1.25 Cr,486 sqft,https://www.magicbricks.com/mca-gopeshwar-apartments-andheri-east-mumbai-pdpid-4d4235303938313731,2,11,2025-08-10 19:37:55.874439,Updated 14 hours ago,2025-08-10 05:37:55.873542,2,1,1 BHK,Unfurnished,1 out of 7,,MCA Gopeshwar Apartments,Ready to Move,Read more,,,Resale,
5 BHK Apartment for Sale in Powai Mumbai,₹12 Cr,3500 sqft,https://www.magicbricks.com/lake-superior-powai-mumbai-pdpid-4d4235303232353233,2,12,2025-08-10 19:37:55.876027,Updated 14 hours ago,2025-08-10 05:37:55.874989,5,5,5 BHK,Furnished,1 out of 22,,Lake Superior,Ready to Move,East,,Freehold,Resale,Main Road
1 BHK Apartment for Sale in Jankalyan Nagar Mumbai,₹1.15 Cr,452 sqft,https://www.magicbricks.com/gurukrupa-marina-enclave-jankalyan-nagar-mumbai-pdpid-4d4235303734363136,2,15,2025-08-10 19:37:55.879058,Updated 14 hours ago,2025-08-10 05:37:55.878032,2,,1 BHK,Semi-Furnished,3 out of 22,,Gurukrupa Marina Enclave,Ready to Move,West,1 Covered,Freehold,Resale,Main Road
3 BHK Apartment for Sale in Saki Naka Mumbai,₹2.98 Cr,1059 sqft,https://www.magicbricks.com/runwal-elina-saki-naka-mumbai-pdpid-4d4235303730383330,2,16,2025-08-10 19:37:55.880667,Updated 15 hours ago,2025-08-10 04:37:55.879623,3,,3 BHK,Furnished,10 out of 13,,Runwal Elina,Ready to Move,East,2 Covered,Co-operative Society,Resale,Main Road
2 BHK Apartment for Sale in Byculla East Mumbai,₹2.15 Cr,650 sqft,https://www.magicbricks.com/ajay-apartment-byculla-east-mumbai-pdpid-4d4235313137323935,2,18,2025-08-10 19:37:55.882841,Updated 15 hours ago,2025-08-10 04:37:55.881777,2,1,2 BHK,Furnished,6 out of 8,,Ajay Apartment,Ready to Move,North - West,1 Covered,,Resale,"Garden/Park, Main Road"
3 BHK Apartment for Sale in Byculla Mumbai,₹5.90 Cr,1339 sqft,https://www.magicbricks.com/marathon-monte-south-byculla-mumbai-pdpid-4d4235303932343734,2,19,2025-08-10 19:37:55.884697,Updated 15 hours ago,2025-08-10 04:37:55.883546,3,1,3 BHK,Furnished,34 out of 64,,Marathon Monte South,Ready to Move,West,,Freehold,New Property,"Garden/Park, Pool, Main Road"
2 BHK Apartment for Sale in Yari Road Mumbai,₹1.70 Cr,800 sqft,https://www.magicbricks.com/silver-anklet-apartment-yari-road-mumbai-pdpid-4d4235323130393835,2,20,2025-08-10 19:37:55.886100,Updated 15 hours ago,2025-08-10 04:37:55.885215,3,,2 BHK,Unfurnished,Ground out of 6,,Silver Anklet Apartment,Ready to Move,,,Co-operative Society,Resale,Garden/Park
4 BHK  House for Sale in Kandarpada Mumbai,₹4 Cr,1600 sqft,https://www.magicbricks.com/das-darshan-kandarpada-mumbai-pdpid-4d4235333937313939,2,21,2025-08-10 19:37:55.887640,Updated 15 hours ago,2025-08-10 04:37:55.886698,5,,4 BHK,Furnished,Ground out of 3,,Das Darshan,Ready to Move,East,,Freehold,Resale,Main Road
3 BHK Apartment for Sale in Mahalakshmi Mumbai,₹10.50 Cr,1378 sqft,https://www.magicbricks.com/piramal-mahalaxmi-mahalakshmi-mumbai-pdpid-4d4235313134393335,2,22,2025-08-10 19:37:55.889325,Updated 15 hours ago,2025-08-10 04:37:55.888169,5,,3 BHK,Semi-Furnished,4 out of 60,,Piramal Mahalaxmi,Ready to Move,West,,Freehold,Resale,"Garden/Park, Pool, Main Road"
2 BHK Apartment for Sale in Chakala Mumbai,₹2.70 Cr,831 sqft,https://www.magicbricks.com/unique-shanti-sparsh-chakala-mumbai-pdpid-4d4235303136393438,2,23,2025-08-10 19:37:55.890799,Updated 15 hours ago,2025-08-10 04:37:55.889844,2,,2 BHK,Semi-Furnished,1 out of 10,,Unique Shanti Sparsh,Ready to Move,Read more,,Freehold,Resale,
1 BHK Apartment for Sale in Goregaon East Mumbai,₹1.05 Cr,575 sqft,https://www.magicbricks.com/kshitij-chs-goregaon-east-mumbai-pdpid-4d4235303532363535,2,25,2025-08-10 19:37:55.893259,Updated 15 hours ago,2025-08-10 04:37:55.892054,1,1,1 BHK,Semi-Furnished,2 out of 7,,Kshitij CHS,Ready to Move,East,,Co-operative Society,Resale,Garden/Park
3 BHK Apartment for Sale in Goregaon West Mumbai,₹3.10 Cr,1142 sqft,https://www.magicbricks.com/sahajanand-arista-goregaon-west-mumbai-pdpid-4d4235303838303032,2,26,2025-08-10 19:37:55.894784,Updated 15 hours ago,2025-08-10 04:37:55.893809,3,,3 BHK,Unfurnished,19 out of 42,,Sahajanand Arista,,West,,Freehold,Resale,Main Road
3 BHK Apartment for Sale in Chembur Mumbai,₹3.20 Cr,1203 sqft,https://www.magicbricks.com/godrej-central-chembur-mumbai-pdpid-4d4235313836303733,3,1,2025-08-10 19:37:59.045584,Updated 15 hours ago,2025-08-10 04:37:59.044519,3,1,3 BHK,Unfurnished,7 out of 15,,Godrej Central,Ready to Move,South,2 Covered,,Resale,
1 BHK Apartment for Sale in Santacruz East Mumbai,₹85 Lac,371 sqft,https://www.magicbricks.com/status-apartment-1-santacruz-east-mumbai-pdpid-4d4235303635313030,3,4,2025-08-10 19:37:59.048330,Updated 15 hours ago,2025-08-10 04:37:59.047432,1,,1 BHK,Unfurnished,6 out of 7,,Status Apartment 1,Carpet Area371 sqftStatusReady to MoveFloor6 out of 7TransactionResaleFurnishingUnfurnishedSocietyStatus Apartment 1Bathroom1,,,,Resale,
"1 BHK Apartment for Sale in Thakur Village, Kandivali East Mumbai",₹1.27 Cr,403 sqft,https://www.magicbricks.com/sd-siennaa-thakur-village-mumbai-pdpid-4d4235313233303439,3,6,2025-08-10 19:37:59.050756,Updated 15 hours ago,2025-08-10 04:37:59.049559,1,,1 BHK,Unfurnished,4 out of 22,,SD Siennaa,Ready to Move,East,1 Covered,Freehold,Resale,"Garden/Park, Main Road"
1 BHK Apartment for Sale in Malad West Mumbai,₹64 Lac,300 sqft,https://www.magicbricks.com/royal-nest-malad-west-mumbai-pdpid-4d4235313235323231,3,7,2025-08-10 19:37:59.052644,Updated 15 hours ago,2025-08-10 04:37:59.051505,1,1,1 BHK,Furnished,14 out of 15,,ROYAL NEST,Ready to Move,North,1 Open,Freehold,Resale,Main Road
2 BHK Apartment for Sale in Kandivali East Mumbai,₹1.20 Cr,528 sqft,https://www.magicbricks.com/keemaya-vedic-heights-kandivali-east-mumbai-pdpid-4d4235303231323737,3,8,2025-08-10 19:37:59.054232,Updated 15 hours ago,2025-08-10 04:37:59.053235,2,,2 BHK,Semi-Furnished,7 out of 18,,Keemaya  Vedic Heights,Ready to Move,East,,Freehold,Resale,Main Road
2 BHK Apartment for Sale in Vikhroli Mumbai,₹1.70 Cr,645 sqft,https://www.magicbricks.com/dotom-blumen-vikhroli-mumbai-pdpid-4d4235313137353135,3,9,2025-08-10 19:37:59.055750,Updated 15 hours ago,2025-08-10 04:37:59.054784,2,,2 BHK,Unfurnished,12 out of 23,,Dotom Blumen,Ready to Move,East,,Freehold,Resale,Main Road
2 BHK Apartment for Sale in Andheri West Mumbai,₹1.79 Cr,552 sqft,https://www.magicbricks.com/jiten-apartment-andheri-west-mumbai-pdpid-4d4235303934333435,3,11,2025-08-10 19:37:59.057980,Updated 14 hours ago,2025-08-10 05:37:59.056922,2,,2 BHK,Unfurnished,7 out of 17,,Jiten Apartment,Ready to Move,East,,Co-operative Society,Resale,
2 BHK Apartment for Sale in Virar Mumbai,₹53 Lac,550 sqft,https://www.magicbricks.com/sushila-heights-virar-mumbai-pdpid-4d4235303337313838,3,13,2025-08-10 19:37:59.060237,Updated today,2025-08-10 12:00:00.000000,2,2,2 BHK,Semi-Furnished,2 out of 7,,Sushila Heights,Ready to Move,North,,Co-operative Society,Resale,"Garden/Park, Main Road"
3 BHK Apartment for Sale in Powai Mumbai,₹3.20 Cr,860 sqft,https://www.magicbricks.com/kanakia-silicon-valley-powai-mumbai-pdpid-4d4235313336343131,3,15,2025-08-10 19:37:59.062415,Updated today,2025-08-10 12:00:00.000000,3,,3 BHK,Semi-Furnished,3 out of 23,,Kanakia Silicon Valley,Ready to Move,East,1 Covered,Freehold,Resale,Main Road
2 BHK Apartment for Sale in Atur Park Mumbai,₹2.75 Cr,887 sqft,https://www.magicbricks.com/atur-park-atur-park-mumbai-pdpid-4d4235313132383937,3,17,2025-08-10 19:37:59.064726,Updated today,2025-08-10 12:00:00.000000,3,,2 BHK,Furnished,2 out of 3,,Atur Park,Ready to Move,East,"1 Covered,",Co-operative Society,Resale,Garden/Park
2 BHK Apartment for Sale in Virar West Mumbai,₹40 Lac,510 sqft,https://www.magicbricks.com/rustomjee-avenue-i-virar-west-mumbai-pdpid-4d4235313138393133,3,18,2025-08-10 19:37:59.066051,Updated today,2025-08-10 12:00:00.000000,2,1,2 BHK,Semi-Furnished,3 out of 14,,Rustomjee Avenue I,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Vasant Nagari Mumbai,₹59 Lac,780 sqft,https://www.magicbricks.com/vasant-nagari-sector-v-vasant-nagari-mumbai-pdpid-4d4235323038323535,3,20,2025-08-10 19:37:59.068324,Updated today,2025-08-10 12:00:00.000000,2,,2 BHK,Semi-Furnished,3 out of 3,,Vasant Nagari Sector V,Ready to Move,North,1 Open,Co-operative Society,Resale,Garden/Park
2 BHK Apartment for Sale in Borivali East Mumbai,₹2.35 Cr,612 sqft,https://www.magicbricks.com/grandeur-tower-borivali-east-mumbai-pdpid-4d4235303138333639,3,21,2025-08-10 19:37:59.069747,Posted:   Yesterday,2025-08-09 12:00:00.000000,3,,2 BHK,Semi-Furnished,4 out of 38,,Grandeur Tower,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Marol Mumbai,₹3.80 Cr,1094 sqft,https://www.magicbricks.com/sheth-vasant-oasis-marol-mumbai-pdpid-4d4235303138333637,3,22,2025-08-10 19:37:59.071274,Posted:   Yesterday,2025-08-09 12:00:00.000000,3,,3 BHK,Furnished,17 out of 22,,Sheth Vasant Oasis,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Andheri East Mumbai,₹4 Cr,1296 sqft,https://www.magicbricks.com/sheth-vasant-oasis-andheri-east-mumbai-pdpid-4d4235303138333637,3,23,2025-08-10 19:37:59.072702,Posted:   Yesterday,2025-08-09 12:00:00.000000,3,,3 BHK,Furnished,22 out of 22,,Sheth Vasant Oasis,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Andheri East Mumbai,₹4 Cr,842 sqft,https://www.magicbricks.com/sheth-vasant-oasis-andheri-east-mumbai-pdpid-4d4235303138333637,3,24,2025-08-10 19:37:59.074091,Posted:   Yesterday,2025-08-09 12:00:00.000000,3,,3 BHK,Furnished,22 out of 22,,Sheth Vasant Oasis,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Andheri East Mumbai,₹2.09 Cr,485 sqft,https://www.magicbricks.com/sheth-vasant-oasis-andheri-east-mumbai-pdpid-4d4235303138333637,3,25,2025-08-10 19:37:59.075505,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Semi-Furnished,10 out of 23,,Sheth Vasant Oasis,Ready to Move,,,,Resale,
6 BHK Apartment for Sale in Andheri East Mumbai,₹8.50 Cr,1901 sqft,https://www.magicbricks.com/sheth-vasant-oasis-andheri-east-mumbai-pdpid-4d4235303138333637,3,26,2025-08-10 19:37:59.076995,Posted:   Yesterday,2025-08-09 12:00:00.000000,6,,6 BHK,Unfurnished,20 out of 23,,Sheth Vasant Oasis,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Marol Mumbai,₹1.35 Cr,450 sqft,https://www.magicbricks.com/sheth-vasant-oasis-marol-mumbai-pdpid-4d4235303138333637,3,27,2025-08-10 19:37:59.078323,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,1 BHK,Unfurnished,13 out of 22,,Sheth Vasant Oasis,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Virar West Mumbai,₹32.2 Lac,472 sqft,https://www.magicbricks.com/shree-shashwat-global-city-virar-west-mumbai-pdpid-4d4235303138323532,3,28,2025-08-10 19:37:59.079590,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,1 BHK,Semi-Furnished,6 out of 7,,Shree Shashwat Global City,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Mulund East Mumbai,₹78 Lac,504 sqft,https://www.magicbricks.com/falcon-court-mulund-east-mumbai-pdpid-4d4235303137393333,3,29,2025-08-10 19:37:59.080845,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,2 BHK,Semi-Furnished,6 out of 6,,Falcon Court,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Mulund West Mumbai,₹1.15 Cr,421 sqft,https://www.magicbricks.com/nirmal-lifestyle-mulund-west-mumbai-pdpid-4d4235303230313031,3,30,2025-08-10 19:37:59.082485,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,1 BHK,Semi-Furnished,5 out of 18,,Nirmal Lifestyle,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Malad East Mumbai,₹3.75 Cr,1301 sqft,https://www.magicbricks.com/omkar-alta-monte-malad-east-mumbai-pdpid-4d4235303139393139,4,1,2025-08-10 19:38:04.633830,Posted:   Yesterday,2025-08-09 12:00:00.000000,3,,3 BHK,Semi-Furnished,49 out of 52,,Omkar Alta Monte,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Mira Road Area Mumbai,₹74 Lac,526 sqft,https://www.magicbricks.com/unique-aurum-mira-road-mumbai-pdpid-4d4235303139353832,4,2,2025-08-10 19:38:04.635199,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,1 BHK,Semi-Furnished,11 out of 17,,Unique Aurum,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Mira Road Area Mumbai,₹1.12 Cr,785 sqft,https://www.magicbricks.com/unique-aurum-mira-road-mumbai-pdpid-4d4235303139353832,4,3,2025-08-10 19:38:04.636580,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,5 out of 19,,Unique Aurum,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Virar West Mumbai,₹38 Lac,297 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,4,2025-08-10 19:38:04.637956,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,1 BHK,Unfurnished,6 out of 8,,Rustomjee Global City,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Virar West Mumbai,₹42 Lac,489 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,5,2025-08-10 19:38:04.639912,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,1 out of 6,,Rustomjee Global City,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Virar West Mumbai,₹33.5 Lac,425 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,6,2025-08-10 19:38:04.641529,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,1 BHK,Unfurnished,7 out of 12,,Rustomjee Global City,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Virar West Mumbai,₹40 Lac,420 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,7,2025-08-10 19:38:04.643208,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,4 out of 7,,Rustomjee Global City,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Virar West Mumbai,₹45 Lac,420 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,8,2025-08-10 19:38:04.645393,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Semi-Furnished,9 out of 12,,Rustomjee Global City,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Virar West Mumbai,₹29 Lac,464 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,9,2025-08-10 19:38:04.646960,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Semi-Furnished,7 out of 15,,Rustomjee Global City,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Virar West Mumbai,₹15 Lac,297 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,10,2025-08-10 19:38:04.648296,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Semi-Furnished,2 out of 4,,Rustomjee Global City,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Virar West Mumbai,₹72 Lac,864 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,11,2025-08-10 19:38:04.649664,Posted:   Yesterday,2025-08-09 12:00:00.000000,3,,3 BHK,Semi-Furnished,7 out of 7,,Rustomjee Global City,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Virar West Mumbai,₹48.5 Lac,508 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,12,2025-08-10 19:38:04.651057,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,6 out of 7,,Rustomjee Global City,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Vasai Mumbai,₹30 Lac,432 sqft,https://www.magicbricks.com/sunshine-hills-vasai-mumbai-pdpid-4d4235303138333932,4,13,2025-08-10 19:38:04.652410,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Furnished,3 out of 7,,Sunshine Hills,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Kandivali East Mumbai,₹1 Cr,432 sqft,https://www.magicbricks.com/sheth-vasant-utsav-kandivali-east-mumbai-pdpid-4d4235303138333735,4,14,2025-08-10 19:38:04.653675,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Semi-Furnished,6 out of 8,,Sheth Vasant Utsav,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Chandivali Mumbai,₹95 Lac,396 sqft,https://www.magicbricks.com/raheja-vihar-chandivali-mumbai-pdpid-4d4235303139323330,4,15,2025-08-10 19:38:04.655002,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Semi-Furnished,5 out of 7,,Raheja Vihar,Ready to Move,,,,Resale,
